player,level,success,average_score,performance,attempts,average_duration
11FF4E9,levels/explorateur/niveau02.xml,True,12999.0,0.8386451612903226,3,0 days 00:00:19.234666666
11FF4E9,levels/explorateur/niveau03.xml,True,8562.5,0.7580645161290323,4,0 days 00:00:18.266250
11FF4E9,levels/explorateur/niveau04.xml,True,6666.0,0.6773548387096774,3,0 days 00:00:49.130000
11FF4E9,levels/explorateur/niveau05.xml,True,8707.5,0.616532721010333,2,0 days 00:00:48.240500
11FF4E9,levels/explorateur/niveau06.xml,True,3535.5,0.45619354838709675,2,0 days 00:01:05.919500
11FF4E9,levels/explorateur/niveau07.xml,True,6681.0,0.42613853807883656,1,0 days 00:02:20.240000
11FF4E9,levels/repetiteur/niveau01.xml,True,8875.0,0.5660798571246333,1,0 days 00:00:19.179000
11FF4E9,levels/repetiteur/niveau02.xml,True,2377.6,0.8438387279954571,5,0 days 00:00:28.657200
11FF4E9,levels/tutoriel/nommerscript.xml,True,6000.0,0.43072505384063176,2,0 days 00:01:34.651000
11FF4E9,levels/tutoriel/ouvrirporte.xml,True,3999.5,0.31064006076089207,6,0 days 00:00:50.161000
11FF4E9,levels/tutoriel/tutoriel.xml,True,10500.0,0.6774193548387096,1,0 days 00:00:52.575000
123E4122,levels/explorateur/niveau01.xml,True,15500.0,1.0,1,0 days 00:00:29.224000
125FC8EF,levels/explorateur/niveau01.xml,True,15500.0,1.0,1,0 days 00:00:08.540000
125FC8EF,levels/explorateur/niveau02.xml,True,12999.0,0.8386451612903226,1,0 days 00:00:08.465000
125FC8EF,levels/explorateur/niveau03.xml,True,5875.0,0.7580645161290323,2,0 days 00:00:38.307500
125FC8EF,levels/explorateur/niveau04.xml,True,10499.0,0.6773548387096774,1,0 days 00:00:19.598000
125FC8EF,levels/explorateur/niveau05.xml,True,9875.0,0.6298635029978313,1,0 days 00:00:23.206000
125FC8EF,levels/explorateur/niveau06.xml,True,9071.0,0.5852258064516129,1,0 days 00:01:13.534000
125FC8EF,levels/explorateur/niveau07.xml,True,8999.0,0.5739890292129098,1,0 days 00:00:39.853000
125FC8EF,levels/tutoriel/ouvrirporte.xml,True,4875.0,0.33660153283159566,3,0 days 00:00:26.152000
125FC8EF,levels/tutoriel/tutoriel.xml,True,10500.0,0.6774193548387096,1,0 days 00:00:32.075000
1266B3EB,levels/repetiteur/niveau01.xml,True,9875.0,0.6298635029978313,1,0 days 00:01:09.528000
1266B3EB,levels/repetiteur/niveau02.xml,True,11888.0,0.8438387279954571,1,0 days 00:00:45.115000
1266B3EB,levels/repetiteur/niveau03.xml,False,0.0,0.0,3,0 days 00:01:36.147000
12CF4D52,levels/collaborateur/niveau01.xml,True,15678.0,0.979875,1,0 days 00:00:27.631000
12CF4D52,levels/collaborateur/niveau02.xml,True,12018.0,0.7665518561040949,1,0 days 00:01:21.859000
12CF4D52,levels/collaborateur/niveau03.xml,True,12627.0,0.8053960964408725,1,0 days 00:02:12.719000
12CF4D52,levels/collaborateur/niveau04.xml,True,13930.0,0.9618173030449493,1,0 days 00:01:51.246000
12CF4D52,levels/explorateur/niveau01.xml,True,15500.0,1.0,1,0 days 00:00:17.649000
12CF4D52,levels/explorateur/niveau02.xml,True,12999.0,0.8386451612903226,1,0 days 00:00:10.017000
12CF4D52,levels/explorateur/niveau03.xml,True,10666.0,0.6881290322580645,1,0 days 00:00:29.599000
12CF4D52,levels/explorateur/niveau04.xml,True,9999.0,0.6773548387096774,2,0 days 00:00:18.315500
12CF4D52,levels/explorateur/niveau05.xml,True,6999.0,0.4464217374665136,1,0 days 00:01:02.444000
12CF4D52,levels/explorateur/niveau06.xml,True,2749.6666666666665,0.5321935483870968,3,0 days 00:01:04.228000
12CF4D52,levels/explorateur/niveau07.xml,True,7499.0,0.4783135604031126,1,0 days 00:01:04.060000
12CF4D52,levels/infiltration/niveau07.xml,True,3976.0,0.28587863100373884,2,0 days 00:00:54.114000
12CF4D52,levels/infiltration/niveau10.xml,True,2569.3333333333335,0.2720214568040655,6,0 days 00:00:36.040000
12CF4D52,levels/tutoriel/nommerscript.xml,True,5000.0,0.3589375448671931,2,0 days 00:02:01.012000
12CF4D52,levels/tutoriel/ouvrirporte.xml,True,4875.0,0.33660153283159566,3,0 days 00:00:35.224000
12CF4D52,levels/tutoriel/tutoriel.xml,True,10500.0,0.6774193548387096,2,0 days 00:00:57.092500
12FD846B,levels/blocklymaze/niveau03.xml,True,7047.0,1.0,1,0 days 00:00:29.416000
13277EF3,levels/explorateur/niveau01.xml,True,15500.0,1.0,1,0 days 00:00:06.643000
13277EF3,levels/explorateur/niveau02.xml,True,12999.0,0.8386451612903226,1,0 days 00:00:09.007000
13277EF3,levels/explorateur/niveau03.xml,True,11750.0,0.7580645161290323,1,0 days 00:00:21.756000
13277EF3,levels/explorateur/niveau04.xml,True,10499.0,0.6773548387096774,1,0 days 00:00:20.984000
13277EF3,levels/explorateur/niveau05.xml,True,9875.0,0.6298635029978313,1,0 days 00:00:30.103000
13277EF3,levels/tutoriel/ouvrirporte.xml,True,5499.0,0.37968652903403993,3,0 days 00:00:28.083000
13277EF3,levels/tutoriel/tutoriel.xml,True,10500.0,0.6774193548387096,1,0 days 00:00:59.750000
133323C,levels/blocklymaze/niveau01.xml,True,7999.0,1.0,1,0 days 00:00:15.394000
133323C,levels/blocklymaze/niveau02.xml,True,5499.0,1.0,1,0 days 00:00:21.235000
133323C,levels/blocklymaze/niveau03.xml,True,7047.0,1.0,1,0 days 00:00:27.872000
133323C,levels/blocklymaze/niveau04.xml,True,3295.3333333333335,0.3495015201866648,6,0 days 00:00:47.986333333
133323C,levels/blocklymaze/niveau06.xml,True,2064.4285714285716,0.505748316934231,14,0 days 00:00:45.332571428
133323C,levels/collaborateur/niveau01.xml,True,15678.0,0.979875,1,0 days 00:00:27.058000
133323C,levels/collaborateur/niveau02.xml,True,13426.5,0.9237785431815283,2,0 days 00:01:23.952000
133323C,levels/collaborateur/niveau03.xml,True,13930.0,0.8885061870136497,1,0 days 00:01:23.066000
133323C,levels/collaborateur/niveau04.xml,True,13620.0,0.9684457639991715,5,0 days 00:01:20.468000
133323C,levels/collaborateur/niveau06.xml,True,6888.0,0.8786835055491772,2,0 days 00:01:11.500500
133323C,levels/collaborateur/niveau07.xml,True,13784.0,0.9746164180159796,1,0 days 00:02:24.216000
133323C,levels/collaborateur/niveau08.xml,True,2828.6,0.9736334847859012,5,0 days 00:00:40.048800
133323C,levels/explorateur/niveau04.xml,True,10499.0,0.6773548387096774,1,0 days 00:00:30.785000
133323C,levels/explorateur/niveau05.xml,True,9875.0,0.6298635029978313,1,0 days 00:00:57.343000
133323C,levels/explorateur/niveau06.xml,True,9249.0,0.5967096774193549,1,0 days 00:01:16.695000
133323C,levels/explorateur/niveau07.xml,True,9153.0,0.5838117106773824,1,0 days 00:00:56.257000
133323C,levels/infiltration/niveau07.xml,True,1325.3333333333333,0.28587863100373884,6,0 days 00:00:30.303000
133323C,levels/infiltration/niveau10.xml,True,1677.0,0.2720214568040655,8,0 days 00:01:13.890250
133323C,levels/infiltration/niveau14.xml,True,788.8,0.8464761904761905,20,0 days 00:01:29.329800
133323C,levels/infiltration/niveau15.xml,False,0.0,0.0,2,0 days 00:00:29.673000
133323C,levels/repetiteur/niveau01.xml,True,9875.0,0.6298635029978313,1,0 days 00:00:44.871000
133323C,levels/repetiteur/niveau02.xml,True,11888.0,0.8438387279954571,1,0 days 00:00:21.305000
133323C,levels/repetiteur/niveau03.xml,True,10050.0,0.8453903095558546,1,0 days 00:00:48.674000
133323C,levels/repetiteur/niveau04.xml,True,9655.0,0.7004497968659316,1,0 days 00:00:56.820000
133323C,levels/repetiteur/niveau05.xml,True,1708.3333333333333,0.7247401541398572,6,0 days 00:00:55.630833333
133323C,levels/repetiteur/niveau06.xml,True,1800.0,0.4539815590947192,6,0 days 00:00:41.962166666
133323C,levels/repetiteur/niveau07.xml,True,7017.75,0.9207949872723713,4,0 days 00:00:50.645250
133323C,levels/tutoriel/createscript.xml,True,6750.0,0.477267906384784,1,0 days 00:00:32.746000
133323C,levels/tutoriel/nommerscript.xml,True,5500.0,0.43072505384063176,4,0 days 00:00:52.072000
133323C,levels/tutoriel/ouvrirporte.xml,True,2749.5,0.37968652903403993,12,0 days 00:00:23.344500
133817F,levels/explorateur/niveau01.xml,True,15500.0,1.0,1,0 days 00:00:12.780000
133817F,levels/explorateur/niveau02.xml,True,12499.0,0.8386451612903226,2,0 days 00:00:10.216000
133817F,levels/explorateur/niveau03.xml,True,11750.0,0.7580645161290323,2,0 days 00:00:20.824500
133817F,levels/explorateur/niveau04.xml,True,5160.25,0.6773548387096774,4,0 days 00:00:41.702500
133817F,levels/explorateur/niveau05.xml,True,3291.6666666666665,0.6298635029978313,3,0 days 00:00:44.123333333
133817F,levels/explorateur/niveau06.xml,False,0.0,0.0,1,0 days 00:00:47.673000
133817F,levels/tutoriel/ouvrirporte.xml,True,1625.0,0.33660153283159566,18,0 days 00:00:59.095000
133817F,levels/tutoriel/tutoriel.xml,True,10500.0,0.6774193548387096,1,0 days 00:01:51.690000
1344465,levels/collaborateur/niveau01.xml,True,5678.0,0.354875,1,0 days 00:00:36.222000
1344465,levels/collaborateur/niveau02.xml,True,3813.0,0.28594208444954716,2,0 days 00:01:33.827000
1344465,levels/collaborateur/niveau03.xml,True,3930.0,0.25066972828166856,1,0 days 00:01:54.140000
1344465,levels/collaborateur/niveau04.xml,True,3930.0,0.27135262031347096,3,0 days 00:01:35.713666666
1344465,levels/explorateur/niveau01.xml,True,15500.0,1.0,1,0 days 00:00:20.376000
1344465,levels/explorateur/niveau02.xml,True,12999.0,0.8386451612903226,1,0 days 00:00:10.847000
1344465,levels/explorateur/niveau03.xml,True,11750.0,0.7580645161290323,1,0 days 00:00:35.795000
1344465,levels/explorateur/niveau04.xml,True,10499.0,0.6773548387096774,1,0 days 00:00:43.823000
1344465,levels/explorateur/niveau05.xml,True,9875.0,0.6298635029978313,1,0 days 00:00:45.277000
1344465,levels/explorateur/niveau06.xml,True,9249.0,0.5967096774193549,1,0 days 00:01:26.319000
1344465,levels/explorateur/niveau07.xml,True,9153.0,0.5838117106773824,1,0 days 00:01:11.198000
